PlayerID,PanelID,DisplayUnitID,Latitude,Longitude,City,NameStreet,Address,Country
1156963328,5476,357502981,52.25652,20.98409,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156410040,5477,357502978,52.25662,20.98344,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156410040,5478,357502978,52.25662,20.98344,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156410176,5479,357503012,52.25769,20.98403,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156410176,5480,357503012,52.25769,20.98403,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156410341,5481,357503008,52.2576,20.98599,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1156844552,5482,357503005,52.25676,20.98451,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
1251989542,5510,373578466,52.25636,20.98314,Warszawa,Al. Jana Pawła II 82,Westfield Arkadia,Poland
624236576,5527,453618998,52.22658918,21.01410213,Warszawa,Marszałkowska,76/80/ Dom Maklerski/ Rossmann,Poland
624236576,5528,453618998,52.2265996,21.01411349,Warszawa,Marszałkowska,76/80/ Dom Maklerski/ Rossmann,Poland
963987701,5533,252920648,52.25336495,20.99745577,Warszawa,Andersa,37,Poland
254717978,5540,252921190,52.22348725,21.02086835,Warszawa,Piękna,07-Sep,Poland
963987517,5543,259428628,52.24136643,20.99347665,Warszawa,Al. Solidarności,119/125/ przejście arkady,Poland
963984925,5546,259428651,52.23572354,21.00868919,Warszawa,Marszałkowska,136/ przed Świętokrzyską,Poland
611505505,6449,611504016,51.1188958,16.9889748,Wrocław,Legnicka 58,Magnolia Park,Poland
611505505,6450,611504016,51.118676,16.9894084,Wrocław,Legnicka 58,Magnolia Park,Poland
611508314,6451,611504050,51.1183426,16.9884019,Wrocław,Legnicka 58,Magnolia Park,Poland
611508314,6452,611504050,51.1183426,16.9884019,Wrocław,Legnicka 58,Magnolia Park,Poland
611510619,6453,611504053,51.1194431,16.9901667,Wrocław,Legnicka 58,Magnolia Park,Poland
